U,V
4241,15818
4241,492
4241,13765
4241,14739
4241,15384
4241,5359
4241,5564
4241,5540
4241,7328
4241,8543
4241,17511
4241,18311
4241,8225
4405,3639
4405,9362
4405,5552
4405,7062
4405,296
4405,3847
4405,4986
4405,4719
4405,1074
4405,8302
4405,17804
4405,15193
4405,12567
4405,6363
4405,8358
4405,492
4405,568
4405,769
4405,13765
4405,13684
4405,1425
4405,14020
4405,2689
4405,14739
4405,3912
4405,4012
4405,4019
4405,5359
4405,5404
4405,5540
4405,5611
4405,5881
4405,15818
4405,6605
4405,7328
4405,8005
4405,8165
4405,8543
4405,17160
4405,8963
4405,9958
4405,17511
4405,9879
4405,9925
4405,17842
4405,10587
4405,10687
4405,12000
4405,17305
4405,8225
15452,8963
15452,4111
15452,18791
15452,12988
15818,3639
15818,9362
15818,5552
15818,7062
15818,296
15818,16100
15818,1074
15818,8872
15818,17804
15818,15193
15818,6363
15818,2689
15818,9925
15818,568
15818,1425
15818,17558
15818,8005
15818,17160
15818,5404
15818,13765
15818,3150
15818,14739
15818,4012
15818,7328
15818,8543
15818,17511
15818,9879
15818,8225
6363,9362
6363,5552
6363,1074
6363,8872
6363,15193
6363,12567
6363,492
6363,568
6363,13765
6363,2689
6363,3188
6363,3912
6363,5540
6363,7328
6363,8165
6363,17160
6363,8963
6363,17511
6363,9925
6363,10587
6363,18311
6363,8225
7062,9362
7062,5552
7062,492
7062,568
7062,13765
7062,1074
7062,13684
7062,2689
7062,3188
7062,14739
7062,4012
7062,15193
7062,4719
7062,5564
7062,5611
7062,8005
7062,16883
7062,8358
7062,8543
7062,8872
7062,9958
7062,17476
7062,17511
7062,17558
7062,9879
7062,10587
7062,18644
7062,12567
7062,17305
7062,8225
9362,3639
9362,13765
9362,1074
9362,1285
9362,14020
9362,2689
9362,14739
9362,4012
9362,15193
9362,5359
9362,5540
9362,7328
9362,8543
9362,9323
9362,9832
9362,9879
9362,17842
9362,17804
9362,10587
9362,10797
9362,11036
9362,17305
9362,8225
17511,3639
17511,5552
17511,296
17511,2590
17511,3847
17511,5537
17511,4986
17511,4719
17511,1074
17511,17804
17511,15193
17511,12567
17511,2689
17511,9925
17511,10587
17511,6605
17511,8352
17511,568
17511,14020
17511,10529
17511,8607
17511,8963
17511,1425
17511,8005
17511,17160
17511,8165
17511,5404
17511,13684
17511,3912
17511,7328
17511,492
17511,13765
17511,5359
17511,8543
17511,14739
17511,3188
17511,15134
17511,5564
17511,5540
17511,18311
17511,13007
17511,8225
17558,16970
17558,2689
17558,4019
17558,3912
17558,8543
17558,9879
17558,12073
11036,9958
11036,17305
11924,12368
11924,8960
11924,18891
1369,4595
1369,2236
2236,4595
4595,548
4595,17166
4595,10293
4595,18674
7908,13693
7908,7352
10980,13851
10980,11306
10980,902
1469,16721
1469,682
1469,8882
1469,15399
1469,7860
1469,15735
1469,17911
1469,12494
2443,14198
2443,12151
2443,12405
2443,6577
2443,7565
9906,5550
9906,11190
9906,8300
9906,12806
9906,15136
9906,8197
9906,11785
9906,13231
2339,17175
2339,3892
2339,4247
2339,4838
2339,15742
2339,7216
6764,6118
6764,87
6764,4020
6764,7027
6764,7476
6764,9119
6764,12227
14264,7557
14264,18125
14264,6225
14264,1917
14264,18772
14264,17368
14264,1810
14264,6675
14264,2885
14264,3428
14264,8712
1425,5552
1425,18644
1425,2590
1425,3847
1425,4719
1425,1074
1425,8872
1425,3336
1425,17804
1425,15193
1425,2689
1425,8352
1425,568
1425,8607
1425,13684
1425,3176
1425,3912
1425,4650
1425,5404
1425,5564
1425,5540
1425,8543
1425,17160
1425,9702
1425,9727
1425,9879
1425,18311
1425,18738
2689,5552
2689,296
2689,4719
2689,1074
2689,15193
2689,8358
2689,492
2689,7798
2689,13765
2689,14739
2689,3912
2689,5404
2689,5564
2689,8005
2689,8165
2689,8543
2689,8881
2689,9958
2689,17476
2689,9879
2689,17842
2689,10687
2689,18311
2689,17305
3912,5552
3912,18644
3912,2590
3912,4719
3912,1074
3912,8872
3912,3336
3912,17804
3912,15193
3912,8358
3912,8352
3912,5611
3912,568
3912,14020
3912,8005
3912,17160
3912,5404
3912,13684
3912,492
3912,13765
3912,14739
3912,5564
3912,9668
3912,9879
3912,18311
3912,8225
6298,15116
6298,7306
6298,14405
6298,9082
6298,18694
6298,9378
6298,1468
6298,16487
6298,12767
6298,14679
6298,1692
6298,5124
6298,11060
6298,5055
6298,18342
6298,13730
6298,16252
6298,6165
6298,2980
6298,3763
6298,6364
6298,7552
6298,16880
6298,8808
6298,10485
6298,18309
9668,9122
9668,15116
9668,7306
9668,5429
9668,16838
9668,14405
9668,18694
9668,383
9668,13777
9668,1468
9668,1692
9668,2014
9668,2980
9668,14679
9668,5055
9668,3758
9668,3763
9668,4076
9668,4284
9668,15311
9668,5124
9668,16265
9668,6165
9668,6392
9668,16252
9668,16487
9668,3125
9668,9702
9668,10164
9668,10485
9668,18309
9668,11060
9668,18342
9668,11639
9668,12767
9668,12865
9879,3639
9879,1074
9879,9925
9879,8005
9879,13765
9879,4012
9879,16880
9879,8225
15601,1798
1798,16713
1798,15255
1798,6514
18602,293
4141,16325
548,1032
548,10189
548,5887
548,17990
548,8908
548,8152
548,33
548,75
548,479
548,1768
548,4001
548,4108
548,15374
548,6257
548,6711
548,7046
548,9963
548,9966
548,10232
548,13746
548,13494
548,13551
548,13423
548,13506
17166,6902
17166,16381
17166,16823
17166,331
17166,13283
17166,3571
17166,15370
17166,5345
17166,6145
17166,15612
17166,6257
17166,6602
17166,7929
17166,9689
17166,10924
17166,15821
10293,2326
10293,13065
10293,14579
10293,9525
10293,4958
10293,17937
10293,10724
18674,6902
18674,13800
18674,3770
18674,3728
18674,4049
18674,6930
18674,16759
18674,16817
7352,14509
7352,3063
7352,14762
7352,4325
7352,8129
7352,16939
7352,8685
7352,10139
7352,10649
7352,2654
6257,5537
6257,6902
6257,16381
6257,5345
6257,9689
6257,331
6257,412
6257,13283
6257,15626
6257,6145
6257,15612
18626,9164
2898,163
2898,1696
2898,2053
2898,4225
2898,8820
2898,8836
2898,9984
2898,10764
2898,11124
2898,12423
2898,12996
163,4225
163,2988
163,1526
163,12011
163,1305
163,14034
163,15038
163,7074
163,16438
163,7403
163,10761
1696,12996
1696,8836
1696,2053
1696,9984
1696,12423
2053,12423
4225,2988
4225,8820
4225,11124
8820,11124
8820,2988
8820,17240
8836,12996
8836,6849
8836,9984
8836,10764
8836,12423
9984,1305
9984,6849
9984,10764
10764,13210
10764,274
10764,3494
10764,6849
11124,1902
11124,1883
11124,3821
11124,15343
11124,5250
11124,8452
11124,17240
11124,10983
11124,18066
12423,12996
12996,7786
12996,8239
2988,2834
2988,12011
2988,18803
7786,5040
7786,8996
8239,3494
8239,3190
8239,6423
6849,12056
1305,15038
1305,6369
1305,7403
1305,10761
1902,15343
1902,17240
1902,1883
1902,8452
1902,18066
1902,5250
1902,10983
1902,3821
1902,2296
1883,15343
1883,3821
1883,5250
1883,8452
1883,18066
3821,15343
3821,17240
3821,8452
3821,18066
3821,5250
3821,10983
3821,5031
3821,15088
15343,773
15343,5031
15343,5250
15343,8452
15343,17240
15343,10983
15343,18066
5250,17240
5250,8452
5250,18066
5250,15088
5250,5031
5250,16438
5250,14527
5250,10983
8452,17240
8452,10983
8452,18066
17240,10983
17240,18066
10983,18066
10983,5031
2834,18803
2834,10013
2834,6845
2834,12011
2834,4729
2834,13544
12011,18803
12011,4191
12011,13544
12011,4729
18803,13544
18803,4191
18803,4729
1526,14034
1526,2748
1526,3494
1526,3993
1526,1363
1526,6845
1526,16438
1526,9419
1526,9432
1526,9905
14034,9419
14034,3993
14034,8525
14034,2748
14034,16438
14034,16322
2748,3993
2748,8525
2748,9432
2748,2031
2748,16438
2748,9673
3494,280
3494,311
3494,4905
3494,3993
3494,5040
3494,1363
3993,6845
3993,12399
3993,9419
3993,13105
3993,311
3993,16322
3993,16438
3993,9905
1363,12399
1363,9905
6845,2193
6845,16322
6845,16438
6845,9419
16438,12399
16438,8525
16438,9432
16438,311
16438,2031
16438,15038
16438,16322
16438,7074
16438,9905
9419,10013
9419,17016
9419,13544
9419,2808
9419,3005
9419,16322
9419,7844
9419,9349
9419,10761
9432,2031
9432,2193
9905,12399
9905,311
9905,4905
5040,8525
5040,9757
5040,2193
5040,311
5040,9079
13210,274
13210,17565
13210,9911
773,6951
773,7153
773,17250
773,11926
5031,18066
5031,15088
5031,14527
13544,10013
13544,4729
13544,3005
13544,3049
13544,7844
10013,3005
10013,3049
10013,6751
10013,7844
10013,9349
3005,9349
3005,2808
3005,2420
3005,7844
3049,9382
3049,9324
3049,11952
3049,9389
3049,1653
3049,1937
3049,2860
3049,2949
3049,3497
3049,14804
3049,3927
3049,6751
3049,7178
3049,7237
3049,7483
3049,7713
3049,7844
3049,8182
3049,17348
3049,10394
6751,14804
6751,1142
6751,3497
7844,2808
7844,2420
7844,1937
7844,10104
7844,2949
9349,17016
9349,2860
9349,15664
9349,6368
9349,17178
9349,10579
9349,10639
2193,8525
2193,9757
2193,16322
16322,8525
311,12399
311,4905
4905,12399
12056,903
12399,8525
8525,11594
8525,4354
8525,7379
8525,9341
8525,9757
17565,15784
17565,9911
18066,634
634,1562
11594,1128
11594,3119
11594,3306
11594,7074
11594,9341
1128,15038
1128,7403
3306,9341
7074,11934
7074,15038
7074,8186
9341,9673
17016,10761
17016,2860
17016,2420
17016,10579
17016,15664
17016,10639
2808,11952
2808,2420
10761,2420
10761,15038
903,16566
4354,15038
7379,8321
7379,9059
9757,8203
10201,2927
10201,5301
10201,6518
5301,6518
6518,4749
15784,13162
15784,5436
15784,9662
15784,10754
15784,9899
15784,6697
15784,4892
15784,318
15784,838
15784,1709
15784,2471
15784,14503
15784,2986
15784,3677
15784,5022
15784,6680
15784,16632
15784,16661
15784,8620
15784,8627
15784,8670
15784,8689
15784,9565
15784,9761
15784,10780
15784,17982
15784,17999
15784,10656
15784,11059
15784,18408
15784,5494
1693,13972
15038,7403
7403,13705
9079,1656
9079,5117
6369,9373
6369,10722
6369,5977
6369,7969
6369,5884
6369,1100
6369,5341
6369,17047
6369,18705
6369,12645
6369,5752
6369,16410
6369,14001
6369,6373
6369,13481
6369,9817
6369,11698
11934,8186
2420,11952
2420,2860
2420,10104
2420,10579
8321,8811
9059,6237
9059,18439
9149,15976
9149,6929
9149,9712
15976,10023
15976,2426
15976,11336
15976,12813
6929,10863
6929,6204
6929,6004
9712,17086
9712,3335
4749,13996
2296,4743
2296,10093
2296,3475
2296,8891
2296,15812
2296,13582
2296,3635
2296,7008
2296,16610
2296,8601
13705,8191
13705,17249
13705,5142
13705,15923
13705,18067
13705,14235
13705,14971
6237,812
6237,1824
6237,3232
6237,3277
6237,3581
6237,5324
6237,15730
6237,9206
6237,14782
6237,10115
6237,12229
6237,12205
6237,14424
6237,13470
6237,16343
8811,9494
8811,3340
8811,18804
8811,5410
2976,1247
2976,1263
2976,1494
2976,1728
2976,1740
2976,2305
2976,2792
2976,3375
2976,3575
2976,5248
2976,5421
2976,5572
2976,5625
2976,6127
2976,7106
2976,7585
2976,8059
2976,11624
2976,8178
2976,8861
2976,17359
2976,9154
2976,9717
2976,10043
2976,10356
2976,10663
2976,18019
2976,11030
2976,11724
2976,11840
2976,12826
1247,7585
1247,10851
1247,15709
1247,6127
1247,11030
1247,10834
1247,1263
1247,1728
1247,8059
1247,8861
1247,5421
1247,7106
1247,3375
1247,8178
1247,6176
1247,18733
1247,10356
1247,17359
1247,9717
1247,2140
1263,7585
1263,6127
1263,11030
1263,1394
1263,1494
1263,1728
1263,1740
1263,2305
1263,2792
1263,3375
1263,3575
1263,5572
1263,5625
1263,7106
1263,8059
1263,8861
1263,17359
1263,9717
1263,9770
1263,10043
1263,10356
1263,10663
1263,18019
1263,11840
1263,12826
1494,7585
1494,10851
1494,15709
1494,6127
1494,11030
1494,10834
1494,1728
1494,18019
1494,10043
1494,8059
1494,5625
1494,5273
1494,12826
1494,11724
1494,5572
1494,7106
1494,3375
1494,18733
1494,10663
1494,3575
1494,2305
1494,1740
1494,9717
1494,11840
1728,7585
1728,10851
1728,15709
1728,6127
1728,11030
1728,10834
1728,1740
1728,2792
1728,3375
1728,3575
1728,5273
1728,5421
1728,5572
1728,5625
1728,5984
1728,6176
1728,7106
1728,8059
1728,11624
1728,8178
1728,8861
1728,17359
1728,9717
1728,10043
1728,18733
1728,10356
1728,10663
1728,18019
1728,11724
1728,11840
1728,12826
1740,7585
1740,10851
1740,15709
1740,6127
1740,11030
1740,10834
1740,18019
1740,10043
1740,8059
1740,5625
1740,5273
1740,12826
1740,5421
1740,11724
1740,5572
1740,7106
1740,3375
1740,6176
1740,18733
1740,10663
1740,3575
1740,8391
1740,2305
1740,9717
1740,11840
2305,7585
2305,10851
2305,15709
2305,6127
2305,11030
2305,10834
2305,18019
2305,10043
2305,8059
2305,5625
2305,5273
2305,12826
2305,5421
2305,11724
2305,5572
2305,7106
2305,3375
2305,18733
2305,10663
2305,3575
2305,9717
2305,11840
2792,15709
2792,10834
2792,18019
2792,10043
2792,8059
2792,12826
2792,5421
2792,5572
2792,6176
2792,7106
2792,11624
2792,9717
2792,18733
2792,10356
2792,10663
3375,7585
3375,10851
3375,15709
3375,6127
3375,11030
3375,10834
3375,18019
3375,10043
3375,8059
3375,5625
3375,5273
3375,8861
3375,12826
3375,5421
3375,11724
3375,5572
3375,7106
3375,2588
3375,3575
3375,6176
3375,8178
3375,17359
3375,9717
3375,18733
3375,10356
3375,10663
3375,11840
3575,7585
3575,10851
3575,15709
3575,6127
3575,11030
3575,10834
3575,18019
3575,10043
3575,8059
3575,5625
3575,5273
3575,12826
3575,5421
3575,11724
3575,5572
3575,7106
3575,6176
3575,18733
3575,11624
3575,10663
3575,10356
3575,17359
3575,9717
3575,9770
3575,11840
5248,15709
5248,8059
5248,14005
5248,2559
5248,2879
5248,5283
5248,5304
5248,6135
5248,16417
5248,7636
5248,3614
5248,8626
5248,17788
5248,17789
5248,18077
5248,12803
5421,7585
5421,10851
5421,15709
5421,11030
5421,10834
5421,18019
5421,8059
5421,5625
5421,5273
5421,8861
5421,5572
5421,6176
5421,7106
5421,11624
5421,8178
5421,17359
5421,9717
5421,18733
5421,10356
5421,10663
5421,11724
5421,11840
5572,7585
5572,10851
5572,15709
5572,6127
5572,11030
5572,10834
5572,18019
5572,10043
5572,8059
5572,5625
5572,5273
5572,12826
5572,11724
5572,2874
5572,6176
5572,7106
5572,9717
5572,18733
5572,10663
5572,11840
5625,7585
5625,10851
5625,15709
5625,6127
5625,11030
5625,10834
5625,18019
5625,10043
5625,8059
5625,5273
5625,6176
5625,7106
5625,8178
5625,8861
5625,17359
5625,9717
5625,18733
5625,10356
5625,10663
5625,11724
5625,11840
5625,11959
5625,12826
6127,7585
6127,10851
6127,15709
6127,6176
6127,7106
6127,8059
6127,11624
6127,8178
6127,8861
6127,17359
6127,9717
6127,18733
6127,10356
6127,10663
6127,18019
6127,10726
6127,10834
6127,11030
6127,11724
6127,11840
7106,7585
7106,10851
7106,15709
7106,11030
7106,10834
7106,18019
7106,10043
7106,8059
7106,5273
7106,8861
7106,12826
7106,11724
7106,2588
7106,6176
7106,8178
7106,17359
7106,9717
7106,18733
7106,10356
7106,10663
7106,11840
7585,1750
7585,13965
7585,2127
7585,4796
7585,1408
7585,8059
7585,11624
7585,8178
7585,8391
7585,8861
7585,8886
7585,17359
7585,9717
7585,10043
7585,10356
7585,10663
7585,18019
7585,10834
7585,10851
7585,11030
7585,18211
7585,11724
7585,11840
7585,12826
8059,10851
8059,15709
8059,11030
8059,10834
8059,18019
8059,10043
8059,2559
8059,2879
8059,4545
8059,5273
8059,5283
8059,5304
8059,6135
8059,6176
8059,16417
8059,7636
8059,7719
8059,11624
8059,8626
8059,8861
8059,17359
8059,9154
8059,9717
8059,17788
8059,17789
8059,18733
8059,10356
8059,10663
8059,18077
8059,11724
8059,11840
8059,12803
8059,12826
11624,10851
11624,10834
11624,18019
11624,11724
11624,6176
11624,10356
11624,10663
11624,11840
8178,10851
8178,15709
8178,18019
8178,8861
8178,2588
8178,5330
8178,6176
8178,17359
8178,9717
8178,18733
8178,10356
8178,10663
8861,10851
8861,15709
8861,11030
8861,10834
8861,18019
8861,2588
8861,6176
8861,17359
8861,9717
8861,18733
8861,10356
8861,10663
8861,11724
17359,10851
17359,15709
17359,11030
17359,10834
17359,18019
17359,5273
17359,11724
17359,1394
17359,6176
17359,18733
17359,10663
17359,10356
17359,9717
9717,10851
9717,15709
9717,11030
9717,10834
9717,18019
9717,10043
9717,5273
9717,12826
9717,11724
9717,6176
9717,18733
9717,10663
9717,10356
9717,2588
9717,18473
9717,11840
10043,10851
10043,15709
10043,11030
10043,10834
10043,18019
10043,5273
10043,6176
10043,18733
10043,10663
10043,11724
10043,11840
10043,12826
10356,10851
10356,11030
10356,10834
10356,18019
10356,11724
10356,18733
10356,10663
10356,12878
10663,10851
10663,15709
10663,11030
10663,10834
10663,18019
10663,5273
10663,12826
10663,11724
10663,6176
10663,18733
10663,17124
10663,11840
18019,15709
18019,11030
18019,10834
18019,5273
18019,6176
18019,18733
18019,11724
18019,11840
18019,12826
11030,10851
11030,15709
11030,1613
11030,5273
11030,6176
11030,18733
11030,10834
11030,11724
11030,11840
11030,12826
11724,10851
11724,15709
11724,10834
11724,12826
11724,1394
11724,6176
11724,18733
11724,11840
11840,10851
11840,15709
11840,10834
11840,5273
11840,12826
11840,6176
11840,18733
12826,10851
12826,15709
12826,10834
12826,5273
12826,2477
12826,6176
12826,18733
1750,1408
1750,13965
1750,13794
1750,2127
1750,14709
1750,4796
1750,8886
1750,9704
1750,11019
1750,18211
1750,7619
13965,1408
13965,18211
13965,393
13965,2127
13965,3617
13965,4796
13965,7143
13965,7845
13965,16844
13965,8761
13965,8886
13965,9270
13965,7619
13965,10294
2127,1408
2127,18211
2127,4796
2127,7619
2127,8886
2127,4735
2127,7143
2127,7845
2127,11019
2127,10294
4796,1408
4796,18211
4796,3617
4796,4187
4796,8886
4796,7619
1408,14709
1408,8886
1408,18211
1408,7619
8391,10851
8391,1394
8391,9770
8391,2041
8391,15096
8886,18211
8886,7619
8886,3617
8886,15411
8886,7143
8886,10294
10834,10851
10834,3848
10834,15486
10851,3317
10851,4098
10851,9136
18211,14709
3317,9136
3317,4098
3317,214
3317,13285
3317,11383
4098,9136
4098,8702
4098,9703
9136,5246
9136,5273
15709,2588
15709,6176
15709,18733
15709,10506
15709,10745
2588,6176
2588,18733
6176,1877
6176,2140
6176,2948
6176,4104
6176,18733
18733,7830
10506,15298
10506,17924
10506,11956
10506,5472
10506,13356
10506,11882
10506,2268
10506,13373
10506,4574
10506,275
10506,1037
10506,1353
10506,3804
10506,4996
10506,5435
10506,5788
10506,16779
10506,8130
10506,8958
10506,10745
10506,12641
10726,5740
10726,2757
10726,2980
10726,9702
10726,10509
1613,11814
1613,12667
5273,5246
14709,786
14709,1682
7619,8761
5246,3489
3848,969
3848,8767
15486,13008
15486,969
15486,17205
15486,16333
863,17614
863,10675
863,15701
863,3557
863,15453
863,12223
3557,17614
3557,10675
3557,15701
3557,6616
3557,12223
15701,17614
15701,10675
15701,12223
17614,1360
17614,10675
17614,12223
10675,16429
10675,12223
12223,1360
1394,9770
1394,18055
9770,18055
5984,8973
5984,14913
5984,4364
5984,5883
5984,8961
2122,14783
2122,8166
2122,12575
2122,13027
14783,12575
8166,13027
12575,1288
12575,5025
12575,5241
12575,11599
2559,18077
2559,2850
2559,2879
2559,5283
2559,6135
2559,6724
2559,7636
2559,3614
2559,8626
2559,8687
2559,17788
2559,17789
2559,18856
2559,12803
2879,18077
2879,14835
2879,5283
2879,6135
2879,6683
2879,7636
2879,8626
2879,17789
2879,12803
4545,7636
4545,17789
4545,12803
4545,5319
4545,7719
4545,8733
4545,9325
5283,18077
5283,1036
5283,5304
5283,6135
5283,6972
5283,16417
5283,7636
5283,3614
5283,8626
5283,17788
5283,17789
5283,10710
5283,12803
5283,12760
5304,18077
5304,17789
5304,8626
5304,12803
5304,17788
5304,8687
5304,44
5304,922
5304,1637
5304,1996
5304,2566
5304,14520
5304,14861
5304,15110
5304,4426
5304,15706
5304,6147
5304,6448
5304,6724
5304,16561
5304,8807
5304,8839
5304,8841
5304,8863
5304,17243
5304,9080
5304,12436
5304,12760
5304,12848
6135,18077
6135,7636
6135,17789
6135,8626
6135,12803
6135,17788
6135,582
6135,14068
6135,4959
6135,8716
6135,9107
6135,17485
6135,10746
16417,7636
16417,3615
16417,3614
7636,18077
7636,7719
7636,8626
7636,17789
7636,12803
7719,17789
7719,12803
7719,5319
7719,8733
7719,8989
7719,3614
7719,909
7719,657
7719,1839
7719,4361
7719,11997
8626,18077
8626,17789
8626,6724
8626,8687
8626,17788
8626,12803
8626,12760
17788,18077
17788,17789
17788,12803
17788,6724
17788,12760
17789,18077
17789,867
17789,12803
18077,922
18077,15621
18077,6147
18077,6724
18077,8687
18077,12803
18077,12760
12803,6724
12803,3614
12803,8687
12803,12760
11814,12667
11959,13867
11959,13728
13794,12934
13794,6627
13794,9704
13794,12287
9704,12934
9704,6627
11019,14168
11019,6996
11019,1067
11019,14505
11019,15954
11019,8015
11019,10138
11019,10644
11019,11275
11019,2755
12934,17760
12934,7847
12934,10421
12934,11071
12934,8385
12934,3854
12934,3902
12934,11247
12934,11491
12934,18423
6627,15082
8702,9703
87,6118
87,7027
87,1437
87,4020
87,5367
87,7476
87,9119
87,9946
4020,6118
4020,12227
4020,3964
4020,7169
4020,18925
5367,6118
5367,9119
5367,12227
5367,9423
5367,9533
6118,14457
